Changes to be reflected on webiste,,Check Status,State Name,State Shortname,Entity,File Name,Google drive link,Document heirarchy,Parent file name,Source Link,Title length,ID as per document,Document title,Document short name,Type of Document/ Document Type-detail,Date of issuance,Year of Issuance,Petitioner,Respondents,Start year of consideration,End year of consideration,Document type,Sector,Sub-sector,Status,Issuing authority,Type of issuing authority,Additional tags,About document,Document format,Summary available on indiaredata.org,Sharmila's Comment,Amruta's Comments
,,,Tamil Nadu,TN,,TN-TNERC-RE-Procurement-Regulation-2008-4th_Amendment-2009,https://drive.google.com/file/d/1rW-Wt_OZPVIrpTEk9pHD4g9EDbNJ1Fce/view?usp=drive_link,Child,TN-TNERC-RE-Procurement-Regulation-2008-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-020520201058Eng.pdf,145,No. TNERC / NCES Regn. / 16 / 5,"Tamil Nadu Electricity Regulatory Commission (The Power Procurement from New and Renewable Sources of Energy (Fourth Amendment) Regulations, 2009",TNERC RE Procurement Regulation 2008-4th Amendment,,8 Jun 2009,2009,,,8 Jul 2009,,Regulation,RPO,RPO Targets,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-Procurement-Regulation-2008-5th_Amendment-2009,,Child,TN-TNERC-RE-Procurement-Regulation-2008-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-020520201059Eng.pdf,144,No. TNERC/NCES Regn./16/7,"Tamil Nadu Electricity Regulatory Commission (The Power Procurement from New and Renewable Sources of Energy (Fifth Amendment) Regulations, 2009",TNERC RE Procurement Regulation 2008-5th Amendment,,20 Jul 2010,2010,,,11 Aug 2010,,Regulation,RPO,RPO Targets,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Grid Interactive-Regulation-2021-Principal ,https://drive.google.com/file/d/1JG8vk4Mf133PYPwoGVQSE5hBxd9C4Vb5/view?usp=drive_link,Parent,TN-TNERC-Solar-Grid Interactive-Regulation-2021-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-221020211743Eng.pdf,123,No. INERCIG/SS Regn.23-1 ,"Tamil Nadu Eleclricity Regulatory Commission (Grid lnteractive Solar PV Energy Generating Systems) (GISS) Regulations, 2021",TNERC Solar Grid Interactive Regulation 2021-Principal,,7 Oct 2021,2021,,,20 Oct 2021,,Regulation,RPO,RPO Targets,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-DSM-Regulation-2019-Principal ,https://drive.google.com/file/d/14xpgMCkrjmyKBdo2hUZzlsDRJZGQX_e8/view?usp=drive_link,Parent,TN-TNERC-RE-DSM-Regulation-2019-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-240120241531Eng.pdf,163,No.TNERC/F&S Wind &Solar/21-1,"Tamil Nadu Electricity Regulatory Commission (Forecasting, Scheduling and Deviation Settlement and related matters for Wind and Solar Generation) Regulations, 2019",TNERC RE DSM Regulation 2019-Principal ,,1 Mar 2019,2019,,,20 Mar 2019,,Regulation,RE,DSM/ F&S,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-DSM-Regulation-2019-1st_Amendment-2020,https://drive.google.com/file/d/1u2jY2PZQudwd12CvT0TJfA8YV3Gu4Hm8/view?usp=drive_link,Child,TN-TNERC-RE-DSM-Regulation-2019-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-240120241533Eng.pdf,179,No.TNERC/F&S Wind &Solar/21-2,"Tamil Nadu Electricity Regulatory Commission (Forecasting, Scheduling and Deviation Settlement and related matters for Wind and Solar Generation)(First Amendment)Regulations, 2020",TNERC RE DSM Regulation 2019-1st Amendment ,,17 Mar 2020,2020,,,8 Jul 2020,,Regulation,RE,DSM/ F&S,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-DSM-Regulation-2024-Principal ,https://drive.google.com/file/d/1tDSqkJ05QLwrxs3kc5HnREyRkoPF_DkY/view?usp=drive_link,Parent,TN-TNERC-RE-DSM-Regulation-2024-Principal ,http://www.tnerc.gov.in/Regulation/files/Reg-050320241126Eng.pdf,163,No. TNERC/F&S Wind & Solar /21-1/2024,"Tamil Nadu Electricity Regulatory Commission (Forecasting, Scheduling and Deviation Settlement and related matters for Wind and Solar Generation) Regulations, 2024",TNERC RE DSM Regulation 2024-Principal ,,22 Jan 2024,2024,,,1 Apr 2024,,Regulation,RE,DSM/ F&S,Active,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2010,https://drive.google.com/file/d/1UGikmEsAxH7z5jEUbozySLffDqpI55tz/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2010,http://www.tnerc.gov.in/PressRelease/files/PR-120320211543Eng.pdf,156,,Consultative Paper on Comprehensive Tariff Order for Solar Photovoltaic and Solar Thermal Power Plants up to 3 MW having grid connectivity below 33 kV level,TNERC Solar Generic Tariff Discussion Paper-2010,,4 May 2010,2010,,,20 May 2010,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,"check the short name, need to change file name on drive",Tamil Nadu,TN,,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2011_1,https://drive.google.com/file/d/1xslPaFSJZ6ZY4vGXQp3mmQb3pGMeVfYX/view?usp=drive_link,Parent,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2011_1,https://www.tnerc.tn.gov.in/PressRelease/files/PR-120320211541Eng.pdf,129,,Public notice for inviting comments on revision of Comprehensive Tariff Order on wind energy Order No. 1 of 2009 dated 20-03-2009,TNERC Wind Generic Tariff Discussion Paper-2011,,27 Apr 2011,2011,,,31 May 2011,,Discussion Paper,Wind,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Biomass-Procurement-Discussion_Paper-2011,https://drive.google.com/file/d/1qxkYJ6oIGd-YLDiyP99Zm3xY0ZGxG_ly/view?usp=drive_link,Parent,TN-TNERC-Biomass-Procurement-Discussion_Paper-2011,http://www.tnerc.gov.in/PressRelease/files/PR-120320211540Eng.pdf,93,,Consultative Paper on Procurement of Power from Biogas and Biogasification based Power Plants,TNERC Biomass Procurement Discussion Paper-2011,,25 Jul 2011,2011,,,25 Aug 2011,,Discussion Paper,Biomass,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,"check the short name, need to change file name on drive",Tamil Nadu,TN,,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2011_2,https://drive.google.com/file/d/1xslPaFSJZ6ZY4vGXQp3mmQb3pGMeVfYX/view?usp=drive_link,Parent,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2011_2,http://www.tnerc.gov.in/PressRelease/files/PR-120320211535Eng.pdf,53,,Public Notice relating to tariff order on Wind Energy,TNERC Wind Generic Tariff Discussion Paper-2011,,8 Sep 2011,2011,,,30 Sept 2011,,Discussion Paper,Wind,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Grid Interactive-Discussion_Paper-2012,https://drive.google.com/file/d/1-fbtoXxT-RmxlhU5rio39vk484szD9qm/view?usp=drive_link,Parent,TN-TNERC-Solar-Grid Interactive-Discussion_Paper-2012,http://www.tnerc.gov.in/PressRelease/files/PR-120320211533Eng.pdf,84,,Consultative Paper on Order on Issues related to Tamil Nadu Solar Energy Policy 2012,TNCER Solar Grid Interactive Discussion Paper-2012,,10 Dec 2012,2012,,,28 Dec 2012,,Discussion Paper,Solar,Grid Interactive,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2013,https://drive.google.com/file/d/1vd3Na6BADCokfZYay07rml-kWs8FKaPs/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2013,http://www.tnerc.gov.in/PressRelease/files/PR-120320211532Eng.pdf,63,,Consultative Paper on Comprehensive Tariff Order on Solar Power,TNERC Solar Generic Tariff Discussion Paper-2013,,30 Jul 2013,2013,,,31 Aug 2013,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Biomass-Procurement-Discussion_Paper-2014,https://drive.google.com/file/d/1ke_YZF4d2IdUVXbZDau9eRHzsEhqAD52/view?usp=drive_link,Parent,TN-TNERC-Biomass-Procurement-Discussion_Paper-2014,http://www.tnerc.gov.in/PressRelease/files/PR-120320211529Eng.pdf,159,,Consultative Paper on power procurement by distribution licensee from Biomass based power plants and allied issues relating to captive use and third party sale,TNERC Biomass Procurement Discussion Paper-2014,,25 Sep 2014,2014,,,27 Sep 2014,,Discussion Paper,Biomass,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2014,https://drive.google.com/file/d/1QcE6-SdZgIW0IhMjrvH3WZOsqgKkyhmw/view?usp=drive_link,Parent,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2014,http://www.tnerc.gov.in/PressRelease/files/PR-120320211528Eng.pdf,63,,Consultative Paper on Comprehensive Tariff Order on Wind Energy,TNERC Wind Generic Tariff Discussion Paper-2014,,25 Sep 2014,2014,,,27 Oct 2014,,Discussion Paper,Wind,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2016,https://drive.google.com/file/d/1Pg-Dhwljxq_9o5076NQ47dI47m9W7ci7/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2016,http://www.tnerc.gov.in/PressRelease/files/PR-120320211527Eng.pdf,63,,Consultative Paper on Comprehensive Tariff Order on Solar Power,TNERC Solar Generic Tariff Discussion Paper-2016,,10 Feb 2016,2016,,,10 Mar 2016,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2017,https://drive.google.com/file/d/1zLwXhGiRskirjRAm920Mdo3vD9vmDdH7/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2017,http://www.tnerc.gov.in/PressRelease/files/PR-120320211524Eng.pdf,63,,Consultative Paper on Comprehensive Tariff Order on Solar Power,TNERC Solar Generic Tariff Discussion Paper-2017,,20 Feb 2017,2017,,,15 Mar 2017,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Biomass-Procurement-Discussion_Paper-2018,https://drive.google.com/file/d/12k1mODlYFRqnS3GD1SQrJmtrWBcRiw27/view?usp=drive_link,Parent,TN-TNERC-Biomass-Procurement-Discussion_Paper-2018,http://www.tnerc.gov.in/PressRelease/files/PR-120320211522Eng.pdf,159,,Consultative paper on power procurement by distribution licensee from Biomass based power plants and allied issues relating to captive use and third party sale,TNERC Biomass Procurement Discussion Paper-2018,,2 Mar 2018,2018,,,23 Mar 2018,,Discussion Paper,Biomass,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2018,https://drive.google.com/file/d/1W70cirainHktXnidnE4XOJRrX8Q4g7Gt/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2018,http://www.tnerc.gov.in/PressRelease/files/PR-120320211520Eng.pdf,79,,Consultative Paper for issue of Tariff order for Solar power and related issues,TNERC Solar Generic Tariff Discussion Paper-2018,,2 Mar 2018,2018,,,23 Mar 2018,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2018,https://drive.google.com/file/d/1yhuDsMrxhD8hKy9q3dIJ20Pj9kEIlaJP/view?usp=drive_link,Parent,TN-TNERC-Wind-Generic_Tariff-Discussion_Paper-2018,https://tnerc.gov.in/PressRelease/files/PR-120320211519Eng.pdf,79,,Consultative Paper for issue of Tariff order for Wind energy and related issues,TNERC Wind Generic Tariff Discussion Paper-2018,,2 Mar 2018,2018,,,23 Mar 2018,,Discussion Paper,Wind,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2019,https://drive.google.com/file/d/1gvGbmoUYHs46ZDRkAYa86SVzkFbfQ3Mb/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2019,http://www.tnerc.gov.in/PressRelease/files/PR-120320211516Eng.pdf,79,,Consultative Paper for issue of Tariff order for Solar power and related issues,TNERC Solar Generic Tariff Discussion Paper-2019,,1 Feb 2019,2019,,,1 Mar 2019,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Biomass-Procurement-Discussion_Paper-2019,https://drive.google.com/file/d/1WEGCHxZbvzbCRVWfjoWisuv4ViONzP3m/view?usp=drive_link,Parent,TN-TNERC-Biomass-Procurement-Discussion_Paper-2019,http://www.tnerc.gov.in/PressRelease/files/PR-120320211514Eng.pdf,159,,Consultative paper on power procurement by distribution licensee from Biomass based power plants and allied issues relating to captive use and third party sale,TNERC Biomass Procurement Discussion Paper-2019,,11 Dec 2019,2019,,,10 Jan 2020,,Discussion Paper,Biomass,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Procurement-Discussion_Paper-2020,https://drive.google.com/file/d/17nYt6Zp17JAhD8vsJgy7JGoRF3dkFZxI/view?usp=drive_link,Parent,TN-TNERC-Solar-Procurement-Discussion_Paper-2020,http://www.tnerc.gov.in/PressRelease/files/PR-120320211511Eng.pdf,93,,Consultative Paper for procurement of Solar power by Distribution Licensee and related issues,TNERC Solar Procurement Discussion Paper-2020,,13 Feb 2020,2020,,,13 Mar 2020,,Discussion Paper,Solar,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Wind-Procurement-Discussion_Paper-2020,https://drive.google.com/file/d/1uS2qa4QnjyzMLBCMVC3R4Y7iidmpqDeE/view?usp=drive_link,Parent,TN-TNERC-Wind-Procurement-Discussion_Paper-2020,http://www.tnerc.gov.in/PressRelease/files/PR-120320211500Eng.pdf,67,,Consultative Paper for procurement of wind power and related issues,TNCER Wind Procurement Discussion Paper-2020,,14 Feb 2020,2020,,,14 Mar 2020,,Discussion Paper,Wind,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2020,https://drive.google.com/file/d/1hpPTmEZPNdgWNll9p-U4znpYihdalV3l/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2020,http://www.tnerc.gov.in/PressRelease/files/PR-120320211459Eng.pdf,212,,"Petition for implementation of the KUSUM (Component C) Agricultural Solar Pump Scheme in 20,000 pump sets by installing 11 kW solar PV plant in each of the pump sets in Tamil Nadu and approval of benchmark tariff",TNERC Solar Generic Tariff Discussion Paper-2020,,2 Sep 2020,2020,,,2 Oct 2020,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Procurement-Discussion_Paper-2021,https://drive.google.com/file/d/1R0WA5k3gnz9GYh46pEymq9h6vxmSCYRk/view?usp=drive_link,Parent,TN-TNERC-Solar-Procurement-Discussion_Paper-2021,http://www.tnerc.gov.in/PressRelease/files/PR-120320211457Eng.pdf,54,,Order on Procurement of Solar power and Related issues,TNERC Solar Procurement Discussion Paper-2021,,27 Feb 2021,2021,,,29 Mar 2021,,Discussion Paper,Solar,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2021,https://drive.google.com/file/d/176jK-TK2-H1_D76_bc8SHJQx4uZfBPjb/view?usp=drive_link,Parent,TN-TNERC-Solar-Generic_Tariff-Discussion_Paper-2021,http://www.tnerc.gov.in/PressRelease/files/PR-170820211740Eng.pdf,101,,Consultative Paper on Generic Tariff order for Grid Interactive Solar Energy generation System (GISS),TNERC Solar Generic Tariff Discussion Paper-2021,,17 Aug 2021,2021,,,1 Sep 2021,,Discussion Paper,Solar,Generic Tariff,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-Biomass-Procurement-Discussion_Paper-2022,https://drive.google.com/file/d/13-rXobHyAN_QJA4y8nPX6qKYp8jqVV13/view?usp=drive_link,Parent,TN-TNERC-Biomass-Procurement-Discussion_Paper-2022,http://www.tnerc.gov.in/PressRelease/files/PR-280120221629Eng.pdf,159,,Consultative paper on power procurement by distribution licensee from Biomass based power plants and allied issues relating to captive use and third party sale,TNERC Biomass Procurement Discussion Paper-2022,,28 Jan 2022,2022,,,15 Feb 2022,,Discussion Paper,Biomass,Procurement,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-Curtailment-Discussion_Paper-2024,https://drive.google.com/file/d/1xrehLiNWqFgHKkraOMlXqnr-BrWvbFQ6/view?usp=drive_link,Parent,TN-TNERC-RE-Curtailment-Discussion_Paper-2024,http://www.tnerc.gov.in/PressRelease/files/PR-070220241505Eng.pdf,87,,Draft Detailed Procedure for management of RE curtailment for wind and solar generation,TNERC RE Curtailment Discussion Paper-2024,,7 Feb 2024,2024,,,14 Mar 2024,,Discussion Paper,RE,Curtailment,Draft,TNERC,Commission,,,pdf,,,
,,,Tamil Nadu,TN,,TN-TNERC-RE-DER-Discussion_Paper-2024,https://drive.google.com/file/d/1sTJUmfwfbh3S_zAR3qvfvSlEiecJslR-/view?usp=drive_link,Parent,TN-TNERC-RE-DER-Discussion_Paper-2024,http://www.tnerc.gov.in/PressRelease/files/PR-080520240034Eng.pdf,117,,Consultative paper on harmonic current control in inverter based resources(IBR) and Distributed Energy resources(DER),TNERC RE DER Discussion Paper-2024,,11 Mar 2021,2021,,,10 Jun 2024,,Discussion Paper,RE,DER,Draft,TNERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-RE-Green_OA-Regulation-2024-Principal,https://drive.google.com/file/d/1m19IQqscEqcSkVY5oqiGNI5Uk72wK0N7/view?usp=sharing,Parent ,GJ-GERC-RE-Green_OA-Regulation-2024-Principal,https://gercin.org/wp-content/uploads/2024/02/GERC-Terms-and-Conditions-for-Green-Energy-Open-Access-Regulations2024.pdf,111,No. GERC/2024/08/Legal/0466,"Gujarat Electricity Regulatory Commission (Terms and Conditions for Green Energy Open Access) Regulations, 2024",GERC RE Green OA Regulation 2024-Principal,,21 Feb 2024,2024,,,21 Feb 2024,,Regulation,RE,Green OA,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-RE-Green_OA-Regulation-2024-Principal SOR ,https://drive.google.com/file/d/1XeCKOkoIptD-MhGozVbs1Bv-pNUoVaGq/view?usp=drive_link,Child,GJ-GERC-RE-Green_OA-Regulation-2024-Principal,https://gercin.org/wp-content/uploads/2024/02/Statement-of-Reasons-on-GERC-Terms-and-Conditions-for-Green-Energy-Open-Access-Regulations-2024.pdf,131,No. GERC/2024/08/Legal/0466,"Gujarat Electricity Regulatory Commission (Terms and Conditions for Green Energy Open Access) Regulations, 2024 Statement of Reason",GERC RE Green OA Regulation 2024-Principal SOR,,21 Feb 2024,2024,,,21 Feb 2024,,Regulation,RE,Green OA,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-RE-DSM-Regulation-2019-Principal,https://drive.google.com/file/d/1lU3mTygc-N8suRzG3VoGY5ShPbN5e4Eg/view?usp=drive_link,Parent ,GJ-GERC-RE-DSM-Regulation-2019-Principal,https://gercin.org/wp-content/uploads/2019/08/GERC-Forcasting.pdf,164,No. 1 of 2019,"Gujarat Electricity Regulatory Commission (Forecasting, Scheduling, Deviation Settlement and Related Matters of Solar and Wind Generation Sources) Regulations, 2019",GERC RE DSM Regulation 2019-Principal ,,19 Jan 2019,2019,,,1 Aug 2019,,Regulation,RE,DSM/ F&S,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-RE-DSM-Regulation-2019-Principal SOR ,https://drive.google.com/file/d/14qHG7qecU9xoIx2xBD7ml7qLhdSUHbkt/view?usp=drive_link,Child,GJ-GERC-RE-DSM-Regulation-2019-Principal,https://gercin.org/wp-content/uploads/2019/08/Statement-of-Reasons-3.pdf,184,No. 1 of 2019,"Gujarat Electricity Regulatory Commission (Forecasting, Scheduling, Deviation Settlement and Related Matters of Solar and Wind Generation Sources) Regulations, 2019 Statement of Reason",GERC RE DSM Regulation 2019-Principal SOR,,19 Jan 2019,2019,,,1 Aug 2019,,Regulation,RE,DSM/ F&S,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-Solar-Net Metering-Regulation-2016-Principal ,https://drive.google.com/file/d/1JYAPwvh5QqZFfVH_I7ipP64EKOp4n5Z7/view?usp=drive_link,Parent ,GJ-GERC-Solar-Net Metering-Regulation-2016-Principal ,https://gercin.org/wp-content/uploads/2019/08/Regulations-for-Net-Metering-Rooftop-Solar-PV-Grid-Interactive-Systems.pdf,116,No. 5/2016,"Gujarat Electricity Regulatory Commission (Net Metering Rooftop Solar PV Grid Interactive Systems) Regulations, 2016",GERC Solar Net Metering Regulation 2016-Principal ,,18 Jun 2016,2016,,,18 Jun 2016,,Regulation,Solar,Net Metering,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-Solar-Net Metering-Regulation-2016-1st_Amendment-2017 ,https://drive.google.com/file/d/1wXCCxeBEtcuMPA7WToqTqjmmC9Q3eWQ7/view?usp=drive_link,Child,GJ-GERC-Solar-Net Metering-Regulation-2016-Principal ,https://gercin.org/wp-content/uploads/2019/08/First-2.pdf,134,No. 2 OF 2017,"Gujarat Electricity Regulatory Commission (Net Metering Rooftop Solar PV Grid Interactive Systems) (First Amendment) Regulations, 2017",GERC Solar Net Metering Regulation 2016-1st Amendment ,,6 Oct 2017,2017,,,6 Oct 2017,,Regulation,Solar,Net Metering,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-Solar-Net Metering-Regulation-2016-1st_Amendment-2017 SOR,https://drive.google.com/file/d/10WPEM2zxIuDF4gPz_CSde0cgtPlmJb9a/view?usp=drive_link,Child,GJ-GERC-Solar-Net Metering-Regulation-2016-Principal ,https://gercin.org/wp-content/uploads/2019/08/statement-of-reasos.pdf,154,No. 2 OF 2017,"Gujarat Electricity Regulatory Commission (Net Metering Rooftop Solar PV Grid Interactive Systems) (First Amendment) Regulations, 2017 Statement of Reason",GERC Solar Net Metering Regulation 2016-1st Amendment SOR,,6 Oct 2017,2017,,,6 Oct 2017,,Regulation,Solar,Net Metering,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,,GJ-GERC-Solar-Net Metering-Regulation-2016-2nd_Amendment-2020,https://drive.google.com/file/d/15dcqzs9QxUuHIrMv1vcY20SrMcF0xk8x/view?usp=drive_link,Child,GJ-GERC-Solar-Net Metering-Regulation-2016-Principal ,https://gercin.org/wp-content/uploads/2020/01/GUJARAT-ELECTRICITY-REGULATORY-COMMISSION-NET-METERING-ROOFTOP-SOLAR-PV-GRID-INTERACTIVE-SYSTEMS-SECOND-AMENDMENT-REGULATIONS-2020.pdf,135,No. 2 OF 2020,"Gujarat Electricity Regulatory Commission (Net Metering Rooftop Solar PV Grid Interactive Systems) (Second Amendment) Regulations, 2020",GERC Solar Net Metering Regulation 2016-2nd Amendment ,,23 Jan 2020,2020,,,23 Jan 2020,,Regulation,Solar,Net Metering,Active,GERC,Commission,,,pdf,,,
